rs_sf,num_msd_sf,num_msc_sf,num_ysd_sf,time,space,spacetime,num_benchmarks,num_rows
"(0.5, 1.2, 1.0)",0.5,1.2,1.0,1.7979820256853176,1.6307185686662928,2.929874840000312,4,4
"(0.5, 1.2, 1.1)",0.5,1.2,1.1,1.7979820256853176,1.6554417983923297,2.977902301863138,4,4
"(0.5, 1.2, 1.2)",0.5,1.2,1.2,1.7979820256853176,1.6824883920244214,3.02437163334641,4,4
"(0.5, 1.2, 1.3)",0.5,1.2,1.3,1.7979820256853176,1.7015623523345371,3.060515116410531,4,4
"(0.5, 1.2, 1.4)",0.5,1.2,1.4,1.7979820256853176,1.72301261562391,3.096451903870047,4,4
"(0.5, 1.2, 1.5)",0.5,1.2,1.5,1.7979820256853176,1.7532554528569009,3.1537693186947062,4,4
"(0.5, 1.2, 1.6)",0.5,1.2,1.6,1.7979820256853176,1.770901959058921,3.1828100751401025,4,4
"(0.5, 1.2, 1.7)",0.5,1.2,1.7,1.7979820256853176,1.790717677085997,3.220857914940677,4,4
"(0.5, 1.2, 1.8)",0.5,1.2,1.8,1.7979820256853176,1.8111585411279556,3.2564578595488047,4,4
"(0.5, 1.2, 1.9)",0.5,1.2,1.9,1.7979820256853176,1.835697619398687,3.2999754317316485,4,4
"(0.5, 1.2, 2.0)",0.5,1.2,2.0,1.7979820256853176,1.8624992380515701,3.3502393781907447,4,4
"(0.5, 1.3, 0.5)",0.5,1.3,0.5,2.1901924405151587,1.5327474657365374,3.3570087738378054,4,4
"(0.5, 1.3, 0.6)",0.5,1.3,0.6,2.0022534959552285,1.5600707355923544,3.1255932794913095,4,4
"(0.5, 1.3, 0.7)",0.5,1.3,0.7,1.851934138835037,1.5842463572855723,2.936603177640997,4,4
"(0.5, 1.3, 0.8)",0.5,1.3,0.8,1.7979820256853176,1.6011900778240824,2.879679508168651,4,4
"(0.5, 1.3, 0.9)",0.5,1.3,0.9,1.7979820256853176,1.6283431529386057,2.926363899194788,4,4
