Label,ESM,Others,Move,Route_Conflict (Move),Route_Conflict (Rot),Rotation,Sum,RotCount
L865,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L867,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L870,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L871,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L873,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L876,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L877,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L880,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L881,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L884,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L885,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L887,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L890,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L891,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L896,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L897,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L902,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L903,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L908,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L909,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L912,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L913,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L915,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L918,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L919,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L924,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L925,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L930,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L931,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L936,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L937,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L941,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L952,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L953,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L958,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L959,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L964,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L965,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L968,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L969,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L981,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L987,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1008,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1009,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1014,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L1015,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
